id,name,probability
9e8b747a-eb2b-4639-8d84-658f8c1d9063,デカヒカりん,0.5
e8d8ae84-2f1c-4370-ad19-adff04b88545,デカワルりん,0.5
7190a842-ab90-49cc-a86f-12c03d681e05,ルビーカーバンクル,0.5
88f104f5-430d-4d7b-baf2-054f8ec58fc9,サファイアカーバンクル,0.5
16aa26ca-a5d5-4493-afab-11806d1a09af,エメラルドカーバンクル,0.5
ae9b412b-5df6-4a44-a052-9fe58bee1f17,トパーズカーバンクル,0.5
396bfd06-30d6-4b45-9381-ddc4cd39670d,アメジストカーバンクル,0.5
779f7597-82ea-4390-aaf2-d8f8a692532e,武者ゴブリン,0.5
9a35d9c4-0934-4a5a-80c8-9e2c5fa2992d,マリンゴブリン,0.5
d8e27e15-8ae8-4e24-8c91-f1e9a519e666,ホブゴブリン,0.5
39001e10-d948-467d-8310-13bd5ec5ac25,レッドオーガ,0.5
4af1bb98-4ad0-46da-833c-c9b1e5859129,サムライオーガ,0.3333333333333333
174ef5ed-6820-42a4-8d25-9ba7fa408411,ブルーオーガ,0.5
0ffadeda-e993-421f-9b3c-585c5bf9db4c,アイスオーガ,0.3333333333333333
b73ec2b7-fbed-4196-b613-8e68b41d5ffe,オーガ,0.5
e0773eca-0868-4ffb-ac78-21ff20d71582,アーマーオーガ,0.3333333333333333
68a39cf3-691f-41d8-9411-603a07a393fc,フレイムファイター,0.5
104f94de-1360-492a-ae6c-6b8b89a2a3c0,フレイムナイト,0.3333333333333333
0e035bfb-146b-4b2c-a988-bf507f59eee7,アクアファイター,0.5
c7d90f56-a2cb-4710-bc0a-d7b7e0635536,アクアナイト,0.3333333333333333
e8f6684a-c42e-4ec3-ae9f-5523670304e5,アースファイター,0.5
fe2b8d4b-2e6a-4411-a20a-2647070f5384,アースナイト,0.3333333333333333
07203003-8e15-4147-82a9-810c5f66aed6,ホワイトファイター,0.5
f688199f-099c-4d07-a1c1-4764035650f1,ホワイトナイト,0.3333333333333333
64cdad81-fc45-49d4-bef5-70684bafc87a,ブラックファイター,0.5
d01f66be-0284-4ad5-a144-e6a1dca1d502,ブラックナイト,0.3333333333333333
934ef59f-59fe-4d5f-9acd-c4e9ad5cf22f,フレイムゴーレム,0.3333333333333333
e40a498c-c490-4fec-82ca-ed9032a7eed4,フレイムガーディアン,0.25
39e26d06-bb47-4843-ba7b-75981de62f40,アイスゴーレム,0.3333333333333333
d7c1cc8c-7eae-4cac-a130-57617b2d1c6e,アイスガーディアン,0.25
3e333675-0591-4262-ad55-4148fa77a7b8,アースゴーレム,0.3333333333333333
e10fb2a8-f3d5-45fd-b3f2-6c6c705ea879,アースガーディアン,0.25
eaef326d-ca2a-453c-a89c-10d5c9a0a8db,マシンゴーレム,0.3333333333333333
9ede3b22-ce55-4985-a502-61ca112ca9fa,マシンゴーレムMk-II,0.25
f4ebc84f-9925-44ab-b7c1-2b4e13715c15,ダークゴーレム,0.3333333333333333
786e4baf-6c06-4925-9952-00159f3f30d2,ダークゴーレムMk-II,0.25
fcf02646-b912-46c9-8983-b5b881589dc3,ナーガ,0.3333333333333333
e62c7942-67fa-413d-9312-3c6b5379db2a,エキドナ,0.25
4cd543f8-349d-44c9-b607-67a7e0194602,マーメイド,0.3333333333333333
f1e53e7c-988d-46b5-b82d-a71fca950842,セイレーン,0.25
f0759f92-cb63-4661-94d5-cecd0a6a5a96,ドリヤード,0.3333333333333333
8321bba9-84ef-47cc-bbe2-bd94872e47c3,アルラウネ,0.25
937942c0-3da6-4d7f-8446-6cac81e1288c,キューピッド,0.3333333333333333
fadfbb4c-023d-41f1-b2f7-d8ee032be783,エンジェル,0.25
d195bc33-1fd6-4264-94d1-5ca4b4598b3a,サキュバス,0.3333333333333333
1301ff80-ccb9-413c-a37e-1bfc1fb75e58,リリス,0.25
45b8a47d-2866-4758-bcc7-235128d9c68c,炎の魔剣士,0.3333333333333333
beedba51-5154-44d4-a3ff-57a48e2cac33,フェニックスナイト,0.25
34a33b37-c3a3-432c-b5e5-f887d1353932,氷の魔剣士,0.3333333333333333
a99c981b-707a-44d1-864a-66c9ee4706f4,フェンリルナイト,0.25
5b44b02f-f90b-4a51-b922-29641abdd432,岩の魔剣士,0.3333333333333333
7f455fe0-0781-4fe3-82ee-ec443de6b778,ドラゴンナイト,0.25
dad92b92-3a19-4dea-8745-1dba9458f4d2,光の魔剣士,0.3333333333333333
f60abb92-5817-46d1-914e-c59bfac6a5d7,ヴァーチェ,0.25
328a44ad-c7b2-42c2-8745-b2a5965a7a62,タイタン,0.3333333333333333
e26b460d-e3d0-48ec-9c11-2d93a49657ae,ギガンテス,0.25
a467962f-b897-4cda-bb3c-7ec81952b64f,闇の魔剣士,0.3333333333333333
6e16eec6-c68b-4c92-8093-3da533990447,ダークドラゴンナイト,0.25
0c99764c-c4cf-4578-aa7f-78be48b8c62f,ヴァンパイア,0.3333333333333333
1f1d23ac-99b0-4a07-9ff0-8ea7a339d232,ヴァンパイアロード,0.25
f2d2d34f-50f5-4b5c-8f42-c6866a3203e5,サラマンダー,0.25
2e4e7b0f-3a2f-499d-8ea0-4a781470ee9d,イフリート,0.2
99a2da2f-ee9e-412c-865e-60af40ca1104,シーサーペント,0.25
6a885f53-ff8d-4329-8877-1f029d8526a4,リヴァイアサン,0.2
03bf9d05-d7ea-4191-9e5f-19f4bfa70737,ドラゴネット,0.25
af77e656-3aab-4818-8fea-7a5f2083e600,ファフニール,0.2
2bfab18a-49a6-4a01-8384-8cb23c34e6c7,白龍,0.25
dbe205a1-a5c0-4c13-92ab-530d1a45ca2d,神龍,0.2
dc560757-dcb6-4ba0-8f5a-7645216393e5,バジリスク,0.25
e94e23fc-6183-4c66-a23c-c5bae592701d,ティアマット,0.2
97e7d181-6a98-471f-ab53-75ac45c0a330,ミネルヴァ,0.2
1a3ec776-9ca7-434b-bb32-df6ebfc6c6ce,戦女神・ミネルヴァ,0.16666666666666666
8e7ab61e-97d1-4c44-b6d0-995e2747cb12,ネプチューン,0.2
548776ba-47c0-44ce-b899-7d1a677c20ac,海王神・ネプチューン,0.16666666666666666
76f3757c-4b53-4bc2-b81c-9aa51642fd66,セレス,0.2
a549ae79-277c-47ce-a4ac-1f0d0d20502e,豊穣神・セレス,0.16666666666666666
36ed3d84-7b51-4abe-a333-accb74763cb6,ヴィーナス,0.2
786a9c48-1bae-4926-a14c-651ac3acbf92,慈愛神・ヴィーナス,0.16666666666666666
d001bc68-385a-4487-ae96-08ebb534c77f,ハーデス,0.2
4060fa61-9d79-4683-8426-0d12f1e2993c,冥界神・ハーデス,0.16666666666666666
ce4db874-fd03-4dc8-b951-40fcea73023b,カグツチ,0.2
a3e515f2-c2be-49ed-acf2-208b458ae6a2,ヒノカグツチ,0.16666666666666666
507074bf-8009-4e4a-bbd3-5b9f837cece4,オロチ,0.2
41d5f85c-6818-420e-b59d-5bfaad952e45,ヤマタノオロチ,0.16666666666666666
67144c73-1fb1-40a8-b773-faae14df536d,スサノオ,0.2
43219728-6f7b-44a0-b8ca-c9ccb888bba8,スサノオノミコト,0.16666666666666666
c3af8669-8654-40c7-bbed-889f06731378,アマテラス,0.2
3ccce39e-71eb-4785-8bb5-af1a1b47d0f6,アマテラスオオカミ,0.16666666666666666
1fda3767-4c4f-4f5f-a54c-1ed513d3c6b8,ヨミ,0.2
24e6d3a8-b9de-4de1-a939-b7e9139275cc,ツクヨミ,0.16666666666666666
c3a16804-c8ef-48e7-9fcd-76835a889d33,炎龍・ムスプルヘイム,0.3333333333333333
0bc8f5ce-6b66-407c-9a8c-b9afc3dcbced,氷龍・ニブルヘイム,0.3333333333333333
af9944da-5fe0-4281-99eb-f856438e504f,島龍・ユグドラシル,0.3333333333333333
92898411-74f3-4f44-82f6-57bad1d32136,機龍・ヴァルハラ,0.3333333333333333
d2fda847-37cd-41ac-8998-719c8ce5b609,邪龍・ヘルヘイム,0.3333333333333333
37e45900-4399-4c81-82f1-c6c4a87f4066,炎の番人,0.25
e75f7c65-c8bf-44e8-9bf4-681226727967,水の番人,0.25
0da6942c-16de-4f5a-8d92-26c4b11e2b46,森の番人,0.25
7c4966d8-fc1b-43d6-a586-db1d52821347,光の番人,0.25
c54227d3-6e3d-4122-9ff3-4644ba52a9ac,闇の番人,0.25
05f6f54b-f9e4-4925-9dfd-8156b5eaa253,ドラゴンシード,0.5
9504efc9-9d62-462a-9a24-467bb026446b,ドラゴンプラント,0.3333333333333333
b2f984f2-a472-4141-8918-a9208e837f92,ドラゴンフラワー,0.25
43c059ba-32f3-4f04-ae7f-895931172a84,ルビリット,0.5
797e58be-efe4-4f1c-83d7-7236c518f5f0,サファリット,0.5
bb97779b-0956-4928-b8d2-ce6c7a07bb3b,エメリット,0.5
13366992-3c9e-4bcb-ba9c-98c74606f917,トパリット,0.5
6b922820-24f6-43aa-a379-424d66359ce7,アメリット,0.5
36a733d3-6c64-47c3-9f9d-3d83674e26df,ミスリット,0.2
c57e1d2e-cbdf-4744-bb3b-4103f1fb4879,朱色の鬼神面,0.3333333333333333
d290280b-a913-40b7-b9b1-b2277867c95e,蒼色の鬼神面,0.3333333333333333
be85ae83-6681-4667-bf9d-3cf922160d3f,碧色の鬼神面,0.3333333333333333
0e23184f-92ce-4884-8558-fb1ab04d3121,黄金の鬼神面,0.3333333333333333
6e84b6ef-6eb2-4644-9cd7-f210fca25b7b,紫色の鬼神面,0.3333333333333333
d8801f75-e370-4c32-bd82-075db6cdf0c4,神化の紅面,0.2
5251c48c-b1b8-424a-ba8d-e48b20ab2f1a,神化の蒼面,0.2
69f27ba3-f545-4dff-9b25-f0e2c034a85a,神化の碧面,0.2
da809559-dabe-4bf2-aa41-2d4b2a39e594,神化の金面,0.2
088c1f13-880e-477d-9523-37573a8e2899,神化の黒面,0.2
74bfd1cb-4a9f-4cba-a7d3-3b9aa2e35c50,メタルドラゴン,0.3333333333333333
6c2a8a41-1f69-4413-9deb-86fb3907a6a5,ハイメタルドラゴン,0.25
af8d597a-298a-4bf3-9a84-96c6fd0dce3a,キングメタルドラゴン,0.2
68d05537-9da6-4796-a329-b00b667c9b54,ゴールドドラゴン,0.3333333333333333
d4f74d31-7243-45ce-88b3-55aec9bace1e,ハイゴールドドラゴン,0.25
2ffc2d0d-1999-483e-af0b-7a829dc5abe1,キングゴールドドラゴン,0.2
a99ed28f-0bc8-4a2c-8d15-764f3a6905b2,ポリン,0.3333333333333333
2e90b40c-ca96-4071-a6f4-1d9238803a70,マーリン,0.3333333333333333
4017f6ec-54e3-41c3-9c57-df961c676fcf,ポポリン,0.3333333333333333
bb347153-d335-481f-b310-741287b5a219,ドロップス,0.3333333333333333
3aa8e97f-f885-421f-9a7e-7f00c9a91a9d,ゴーストリング,0.3333333333333333
9d6c26a1-4528-4ffd-9b65-9527143d124d,ゼウス,0.16666666666666666
c39465f6-6bb2-49be-b731-32c48eab549e,覚醒ゼウス,0.14285714285714285
95899af8-a4e3-49fd-add1-efe697ae5055,ヘラ,0.16666666666666666
e4d5ebd4-8b5c-48b0-b3e5-a2b99499f0ab,覚醒ヘラ,0.14285714285714285
6274cb17-c05f-4bc8-a381-a5021033ed96,パイロデビル,0.5
97bc1d8f-3efb-4ce8-af4c-e848033a5fba,パイロデーモン,0.3333333333333333
45bd502d-b576-46de-8e30-4c0e97a482df,フロストデビル,0.5
90b1323f-fcef-4f13-8581-a56e5066e320,フロストデーモン,0.3333333333333333
149f266e-ce6f-4a32-9149-b5c6a2fbf824,タウロスデビル,0.5
8fcb3f2a-26fa-43f6-b85a-6d1847fdd0ca,タウロスデーモン,0.3333333333333333
aac6ed24-34c1-415d-b1cb-e033596f1f6d,ハーピィデビル,0.5
77e8be62-5e2a-4c30-a7a1-0aa656a9c362,ハーピィデーモン,0.3333333333333333
7bee195c-9b7e-41cc-a02a-a4dd3dd06153,ブラッドデビル,0.5
00da002c-89c6-4b08-9846-76ba5a5c4ac7,ブラッドデーモン,0.3333333333333333
86d9fb77-a6d7-4235-a1e8-214971b118b3,紅蓮の女帝・エキドナ,0.2
805ca59e-6bce-48cd-9c87-db6168febcae,大海の歌姫・セイレーン,0.2
80b6a7a5-4163-4b8e-8d28-f09fc79e9d9f,大樹の精霊・アルラウネ,0.2
e66b7d20-4017-4c8c-8896-5fe6d23964a9,天空の使徒・エンジェル,0.2
655f818b-b571-499e-9e34-79a1d9193ed6,常夜の魔女・リリス,0.2
a3d344a2-8f3a-49fd-b002-c136e3293996,マーズライトカーバンクル,0.25
23fb0f2a-d38f-4a9d-95ff-c19c03bbb953,マーキュライトカーバンクル,0.25
19139e92-c32a-4d65-ba4b-28a33f03d4af,アースライトカーバンクル,0.25
181b1e79-b52b-401d-a2ec-d39de6c97364,サンライトカーバンクル,0.25
065012c4-bcef-4b68-bb7e-925bce690c55,ムーンライトカーバンクル,0.25
eb23a0da-a62d-46c3-812d-530c96362ee3,メテオボルケーノドラゴン,0.2
20a7fee1-0bb9-4ca3-8c2b-c3a27d9e8338,クリスタルオーロラドラゴン,0.2
7d29d230-bcbb-4138-9337-93398e25365d,グラビトンアースドラゴン,0.2
20dacacd-cb67-4461-82a6-9d07f51bd933,ライトニングホーリードラゴン,0.2
97c882dd-82ca-412c-923b-2aa26cd7ed7b,カオスデビルドラゴン,0.2
1b854cfd-94b7-4ad7-b333-bc82dc25f9e5,緋天龍・エルドラド,0.16666666666666666
caea1152-9b17-4b88-a69f-5fc5b32f58ec,蒼天龍・ニライカナイ,0.16666666666666666
4f67d9b9-eb2d-4803-bedb-0d777cb5d21e,樹天龍・ホウライ,0.16666666666666666
2aec85d3-6d8a-4c6c-aff1-b4dacee480dd,聖天龍・シャングリラ,0.16666666666666666
1a96946c-8ce6-4d5b-a671-96a661e1ca7b,夜天龍・エリュシオン,0.16666666666666666
ef901a88-be58-4747-b28f-5c48f6c19dd3,ベルセルク,0.5
82ccb986-901f-4b4e-b3e1-27ab8accb8fd,蒼剣の覇王・ジークフリート,0.3333333333333333
ae040796-3a75-4f8e-9209-250cd1c9a4ce,ハイランダー,0.5
a9cdc253-e93b-4e4d-84ea-bd42e9b6af3c,碧槍の英雄・クーフーリン,0.3333333333333333
43165c88-394d-45f0-a9f3-280b97209258,ワルキューレ,0.25
e72b062a-5b8d-4544-836f-2c07e666d5e6,白盾の女神・ヴァルキリー,0.2
fdbe4d8d-cc3a-40f2-830d-7dabd2eb0b13,ドラゴンフルーツ,0.2
ec8cb0ed-fe68-4245-95b9-629275aed4e3,マスターリング,0.2
cf607eb5-0eb2-48e0-91b0-39db7efd4e1e,フェニックスナイト・ホムラ,0.2
48e2fadc-28b9-4afc-bee7-059932260e28,フェンリルナイト・カムイ,0.2
aaa6001e-3170-4e60-a1ac-3a09fc3908b8,エンシェントドラゴンナイト,0.2
bb75153e-5722-470f-a65a-5aab6c241bf5,天空の騎士・ヴァーチェ,0.2
a0eb0d1a-3736-490b-b192-bc7e150b8fa6,カオスドラゴンナイト,0.2
7f814bda-5832-4568-b671-05f25e45551c,神秘の仮面,0.2
5afe8b40-eff0-4b4f-bdb0-881249362d41,キングゴールドネッキー,0.2
33df983d-a048-4979-9f93-6378f4873c1d,シヴァ,0.2
8f9cdf7d-db9c-4310-873d-f1a975c1058f,破壊神・シヴァ,0.16666666666666666
76edd3f1-8b8a-43d1-a94a-a7b1093dbe7c,ラクシュミー,0.2
61f6dcc7-e50d-4525-b53c-cf1b20c0cb4a,幸運の女神・ラクシュミー,0.16666666666666666
aa0d2e96-8c29-4213-90ac-35b03b737b28,パールヴァティー,0.2
2f83a45d-d1cc-44b3-a0ae-a795a2f68ac4,金色の女神・パールヴァティー,0.16666666666666666
35854662-1594-45e8-b751-dec62f41a01a,インドラ,0.2
25218f6d-7475-4319-812c-e7e240b48308,雷霆龍・インドラ,0.16666666666666666
3c59a428-73df-4627-b14d-a70ca24e8488,ヴリトラ,0.2
406a50a6-3986-4f3b-9be2-e69fcb149f6a,暗黒龍・ヴリトラ,0.16666666666666666
3c695572-5970-4763-acc2-b151c046915d,ダブルビリット,0.2
7cf5cd89-d552-4e8a-9ff1-bd96faee13cb,ダブサファリット,0.2
cd5c92b3-f5a4-41cb-a3e3-557d600b3630,ダブエメリット,0.2
86becc57-7ccc-42c7-bd81-fef6fcdf3901,ダブトパリット,0.2
6bd0d05d-f0dd-40d3-bc37-d510d310581a,ダブアメリット,0.2
202bf96e-2076-48c5-b290-c5dd0d10de9e,ダブミスリット,0.16666666666666666
64b7b16d-3c10-4d33-ba1b-1ca1568eae5f,ルビードラゴン,0.3333333333333333
85a4106f-14c9-4c95-9b7b-2b2b0ac582f3,ハイルビードラゴン,0.25
dd345c48-da04-48ca-a333-8155ac26c5cb,キングルビードラゴン,0.2
248f23de-c021-45ae-a0fc-caf2b87b7082,サファイアドラゴン,0.3333333333333333
e5c370ab-8fb6-423f-ace0-f1e60b628afd,ハイサファイアドラゴン,0.25
dc740968-d072-4106-8f7a-8195d3862e11,キングサファイアドラゴン,0.2
a3cfa1da-52fe-44af-abca-c2e081563b2c,エメラルドドラゴン,0.3333333333333333
63857a49-9b84-4936-a8a7-d44440fc7b47,ハイエメラルドドラゴン,0.25
1cc139e3-073e-4d96-815e-acfff2a870a0,キングエメラルドドラゴン,0.2
01cef1b3-fbbd-405b-8cc0-bc66b4f0e3ae,超キングメタルドラゴン,0.16666666666666666
9ce7e15c-30a0-4987-bb57-5534b4d43d05,フレイムキメラ,0.3333333333333333
ff301c81-5044-4662-900d-6759ce2e0967,マグマキマイラ,0.25
15e6bbd3-d0e7-49f0-bfe6-b03c75376738,バブルキメラ,0.3333333333333333
a8b1935f-0516-4214-88e2-69b5c2f5d52f,ディープキマイラ,0.25
04507d1d-ec3d-4047-8a08-370a27d971eb,リーフキメラ,0.3333333333333333
dc3805cd-f0dd-402b-a8e9-b549bfc7f522,フラワーキマイラ,0.25
04d03f4d-1d6d-4595-b3e8-287613cf15fc,ボルトキメラ,0.3333333333333333
f03f518d-04ea-49eb-8fc3-ad8927b3b6eb,サンダーキマイラ,0.25
eae5867d-632b-48bc-8b39-7fa2d1daa488,ミストキメラ,0.3333333333333333
1b1f2405-4cc0-4341-bfdb-f48c43ec0d3d,フォッグキマイラ,0.25
21bfbadc-52e9-428a-9b43-938b60d6c796,ベビーマッチ,0.5
93616c18-01f5-4dfa-a413-3eea41e6544a,ベビーマッチプラス,0.3333333333333333
0b4cf00e-1297-48b6-970a-51d35d3c3ce1,アクマーメイド,0.5
4570a73d-31c4-4b03-a5cc-cdddd125a7ef,アクマーメイドプラス,0.3333333333333333
4e7a58c5-3bf4-465f-943c-1bb99ad31884,ごぶがりゴブリン,0.5
d6293e7d-8ee2-4667-bec1-0c79b74fdb08,ごぶがりゴブリンプラス,0.3333333333333333
60a63bd5-8e79-4b00-b108-68f7a3a1f201,音符のしにがみ,0.5
02cc951e-69de-4207-a750-ce94986ad42e,音符のしにがみプラス,0.3333333333333333
7a5d51b1-2382-47f2-8bcf-cabbd62ee025,どんちゃん,0.3333333333333333
be9204ca-17c2-426c-8ecc-a4a5f5f8ccb9,勇者どんちゃん,0.25
c6ac3c27-292d-42cd-96ec-9aa7e9f4f44d,勇者どんちゃんプラス,0.2
8dfb2811-1282-4ff4-9ebd-a99bd6aaf247,砲炎機龍・ベテルギウス,0.16666666666666666
472d8f79-0e48-44cd-9821-1771693f65e4,氷砕機龍・アルデバラン,0.16666666666666666
62317af9-cd12-4efd-9cb9-e83314a0c48f,旋風機龍・カノープス,0.16666666666666666
400ff098-43c4-48b7-a929-37599d9a42a3,皇爪機龍・レグルス,0.16666666666666666
189329fd-24f8-4352-8d35-7f4ccabe6aa1,殲滅機龍・ハダル,0.16666666666666666
50f3b810-d02d-4abe-b0d0-d9b9c9b8c070,ドラール,0.3333333333333333
6e90a4db-3a83-48e3-a526-1c2c482e4441,アグドラール,0.25
2fb482dc-1904-4391-a044-26423f6428f5,フレアドラール,0.2
6408978d-281e-4bcd-a414-f948f3933bac,シャードラ,0.3333333333333333
07784309-89b9-4841-9f71-7efdae98f432,シャードラン,0.25
db372167-56de-4d27-9384-09154889b2e7,メガロドラン,0.2
72c378fb-e2dc-4bda-b3c3-a6f3b2b31915,トイトプス,0.3333333333333333
d973316c-a985-42c0-8baa-f8f903d08b76,トイケラトプス,0.25
d4307e2f-9752-438c-8ad9-7e1ffe581cb8,フォートトイトプス,0.2
fc1454ab-23cd-4253-9e2e-12287ea5567c,フェリオ,0.3333333333333333
a7c331ba-2be3-4860-9c35-a85b3aa3a89e,フェアリオン,0.25
66bb3536-8a32-4448-a529-fa867dc06943,エンジェリオン,0.2
7bd88bd5-5f7b-4ce9-953f-52e3795caf2c,ピエドラ,0.3333333333333333
e297e0fb-2512-4bb2-b43a-e30c9524fb30,ピエドラウン,0.25
464ea674-6556-4c27-8676-af3ff40002b4,ドラウンジョーカー,0.2
e11f5ddb-ffa3-473d-9eb5-aaab39e1937c,ホノペンドラ,0.5
6553c454-38e2-4271-94c2-77f1e7fa718f,ルビペンドラ,0.3333333333333333
f9170d3a-8906-4742-b7d9-e2b4862f8dca,ペンペンドラ,0.5
b3bf3589-9e5a-415b-b744-530efe86997e,サファペンドラ,0.3333333333333333
61f3b106-5f04-422b-83a3-41b82e63f8b4,ジュペンドラ,0.5
ef3d4e58-2eb1-4387-b829-093295a5443d,エメペンドラ,0.3333333333333333
68e7a9f6-2c25-4320-9f20-f379491e60c3,超キングゴールドドラゴン,0.16666666666666666
b705b933-ecc3-4da1-b84d-c7ba9a81a85f,氷のサムライオーガ,0.25
b876a5ce-99d6-43ec-946f-38fe3cc259ec,樹のサムライオーガ,0.25
8b52b76c-28c8-42ac-8e0f-beb9f0697d97,炎のアイスオーガ,0.25
9cebd93b-3c97-4123-92c4-78b1c13dae76,樹のアイスオーガ,0.25
803c0956-2a76-4fb9-8b96-bb404448af1d,炎のアーマーオーガ,0.25
b9988f63-5ec2-4c18-a775-a70d7207d70c,氷のアーマーオーガ,0.25
64402c5e-6536-4325-9538-3e6a231c4c31,炎の機神兵・ヨトゥン,0.2
3ccef1ee-0d15-4fb6-98fd-b78c61d295ca,水の機神兵・ミズガルズ,0.2
9557864a-0e7a-4786-817b-e33eec531354,木の機神兵・アースガル,0.2
92e8f2a8-5145-4207-9aba-982de572e667,マシンゴーレムMk-III,0.2
532cfb17-7aa5-49f8-8aed-c0ec80292ff4,ダークゴーレムMk-III,0.2
1dfb959b-7604-47ea-8dcf-6d1115b93826,虹の番人,0.16666666666666666
f896e18a-d9ab-4c13-a5c5-8a1c6735c59c,蒼炎星・イフリート,0.16666666666666666
e9dbb757-ad4c-4544-a0b5-30796fae65cc,碧炎星・イフリート,0.16666666666666666
0b3e6d7f-2aa4-4184-9d4d-189b26f0266c,輝炎星・イフリート,0.16666666666666666
4117f7d2-d5cb-4f2d-b1c9-7f9fff3724a9,黒炎星・イフリート,0.16666666666666666
d695adcf-f4ff-4c8d-9abb-a9040ba70612,紅氷星・リヴァイアサン,0.16666666666666666
4bdea0dc-5ece-4436-8139-3b607f8ad776,碧氷星・リヴァイアサン,0.16666666666666666
b6d05fba-a135-40aa-b09b-e5a9fd1083f9,輝氷星・リヴァイアサン,0.16666666666666666
6933706c-0e2c-41fa-882c-02fe33bbaf65,黒氷星・リヴァイアサン,0.16666666666666666
20bfea19-5c07-492c-8539-d16af2c127a7,紅樹星・ファフニール,0.16666666666666666
8ced2746-b8e0-4d60-81c4-62c24fb963eb,蒼樹星・ファフニール,0.16666666666666666
e404ddf9-4c42-4c2f-b363-59854db41ac7,輝樹星・ファフニール,0.16666666666666666
976e18e1-cf7d-4b7c-91de-31d982f1bc98,黒樹星・ファフニール,0.16666666666666666
b226f135-f23a-4a26-84c1-d3a5cd5cf726,紅光星・神龍,0.16666666666666666
eb86b886-06ca-41a3-a867-3e5cbc45b998,蒼光星・神龍,0.16666666666666666
ab6864b4-4935-42e0-8bf1-5ad7fe8553a1,碧光星・神龍,0.16666666666666666
14726ccb-ad8a-433d-bedf-2685eaac7f85,黒光星・神龍,0.16666666666666666
19900c10-d236-4b15-9528-0fe000965517,紅闇星・ティアマット,0.16666666666666666
384464ce-83a9-4f98-95a2-456cb6ab9adc,蒼闇星・ティアマット,0.16666666666666666
49db8445-1635-492a-b088-addd7be034b7,碧闇星・ティアマット,0.16666666666666666
cc162069-bd16-4091-beeb-10e5982bee44,輝闇星・ティアマット,0.16666666666666666
8eb1e84d-1998-4f32-977d-be2bbd05717a,ECO・サラマンダー,0.3333333333333333
8677a651-b864-4416-840c-a46684d3722d,ECO・サラマンダー・アルマ,0.25
f4e4a356-8296-4c36-a8e3-8af6ad2edccb,ECO・ペペン,0.3333333333333333
9d97f9b8-adda-417e-a3f9-bac21dc7ad75,ECO・ペペン・アルマ,0.25
